model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,3,3,0.0414,0.1446,0.1032,-0.0073,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,5,3,0.0737,0.244,0.1703,-0.0354,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,8,3,0.0859,0.3198,0.2339,-0.0385,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,16,3,0.2583,0.2535,-0.0048,-0.0075,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,2,4,0.0744,0.1013,0.0269,-0.0374,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,3,4,0.0352,0.1653,0.1301,-0.0165,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,5,4,0.0892,0.2766,0.1874,0.0101,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,8,4,0.1252,0.3191,0.1939,-0.0099,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,16,4,0.2781,0.2492,-0.0289,0.0078,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,2,5,0.0423,0.1373,0.095,-0.0122,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,3,5,0.0499,0.1452,0.0953,0.0287,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,5,5,0.081,0.2771,0.1961,-0.0339,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,8,5,0.1157,0.3258,0.2101,-0.0155,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,16,16,5,0.2378,0.3392,0.1014,-0.0356,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,2,0,0.0313,0.1022,0.0709,0.0187,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,3,0,0.0739,0.1572,0.0833,-0.0168,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,5,0,0.1369,0.2218,0.0849,-0.0214,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,8,0,0.1398,0.2594,0.1196,-0.0212,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,16,0,0.2862,0.1059,-0.1803,0.0071,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,2,1,-0.0054,0.0248,0.0302,-0.0557,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,3,1,0.0576,0.1442,0.0866,0.0147,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,5,1,0.06,0.2362,0.1763,0.0445,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,8,1,0.1112,0.2654,0.1542,0.0521,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,16,1,0.2563,0.2973,0.041,0.0307,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,2,2,0.0493,0.1188,0.0695,0.015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,3,2,0.0907,0.1403,0.0496,-0.057,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,5,2,0.1008,0.3074,0.2067,-0.0554,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,8,2,0.1547,0.2556,0.1008,-0.0213,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,16,2,0.2698,0.3439,0.0741,-0.045,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,2,3,0.0374,0.0615,0.0241,0.0078,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,3,3,0.0501,0.1509,0.1008,-0.0069,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,5,3,0.0724,0.2782,0.2058,-0.0264,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,8,3,0.1328,0.2335,0.1007,-0.007,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,16,3,0.2512,0.2538,0.0026,0.0197,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,2,4,0.0705,0.0906,0.0201,-0.0439,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,3,4,0.0699,0.1942,0.1243,0.0138,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,5,4,0.0596,0.2514,0.1919,-0.0153,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,8,4,0.1973,0.2506,0.0533,0.0486,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,16,4,0.3195,0.2661,-0.0534,0.0198,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,2,5,-0.0122,0.0247,0.0369,0.0089,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,3,5,0.0396,0.1825,0.1429,0.037,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,5,5,0.0521,0.2431,0.191,-0.0126,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,8,5,0.1293,0.2509,0.1216,-0.0339,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,20,16,5,0.2707,0.3071,0.0365,0.0007,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,2,0,0.0403,0.0275,-0.0128,0.014,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,3,0,0.045,0.1037,0.0587,-0.0676,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,5,0,0.0754,0.2499,0.1745,0.0054,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,8,0,0.1321,0.2441,0.112,-0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,16,0,0.2246,0.0486,-0.176,-0.0143,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,2,1,0.0315,0.0513,0.0199,-0.0517,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,3,1,0.0775,0.109,0.0315,-0.0041,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,5,1,0.1156,0.1778,0.0622,0.0191,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,8,1,0.1302,0.1049,-0.0253,-0.0404,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,16,1,0.2048,0.2469,0.0421,-0.0036,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,2,2,0.0099,0.0684,0.0585,-0.0127,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,3,2,0.0492,0.1589,0.1097,0.0147,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,5,2,0.0639,0.177,0.113,-0.0427,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,8,2,0.0703,0.0059,-0.0644,0.0598,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,16,2,0.2726,0.3277,0.0551,-0.0295,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,2,3,0.0122,0.0771,0.0649,-0.0568,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,3,3,0.023,0.1349,0.112,0.001,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,5,3,0.0598,0.1882,0.1283,-0.0241,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,8,3,0.1058,0.1489,0.0431,-0.0001,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,16,3,0.2327,0.1902,-0.0425,-0.0007,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,2,4,0.0573,0.1283,0.071,-0.0251,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,3,4,0.0747,0.1245,0.0498,-0.0418,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,5,4,0.09,0.1556,0.0656,-0.0107,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,8,4,0.0972,0.2965,0.1993,-0.0139,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,16,4,0.1991,0.3301,0.131,0.0188,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,2,5,-0.0233,0.0265,0.0499,0.0355,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,3,5,0.0521,0.1183,0.0662,0.0305,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,5,5,0.0601,0.2464,0.1863,-0.0059,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,8,5,0.1067,0.2516,0.1449,0.0089,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,24,16,5,0.2249,0.2401,0.0152,-0.0084,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,2,0,0.0274,0.073,0.0455,0.0345,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,3,0,0.059,0.1099,0.0509,-0.0375,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,5,0,0.0567,0.1829,0.1262,-0.0731,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,8,0,0.1401,0.2551,0.115,-0.0328,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,16,0,0.2428,0.1061,-0.1367,-0.0167,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,2,1,0.0258,0.1044,0.0786,-0.0045,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,3,1,0.0668,0.0793,0.0125,0.0039,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,5,1,0.1008,0.2185,0.1177,0.0343,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,8,1,0.0925,0.1354,0.0429,0.0019,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,16,1,0.1939,0.0517,-0.1422,-0.0082,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,2,2,0.018,0.1122,0.0942,0.0021,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,3,2,0.0273,0.1036,0.0764,0.0224,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,5,2,0.0658,0.1663,0.1005,-0.0211,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,8,2,0.1138,0.1448,0.031,-0.0172,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,16,2,0.2133,0.0393,-0.174,-0.0133,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,2,3,0.0321,0.0785,0.0465,-0.0226,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,3,3,0.0415,0.1196,0.078,0.0132,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,5,3,0.0694,0.1748,0.1054,-0.0119,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,8,3,0.1598,0.1286,-0.0312,-0.0065,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,16,3,0.1826,-0.0134,-0.196,0.017,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,2,4,0.052,0.0905,0.0385,0.0442,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,3,4,0.0159,0.1496,0.1337,0.0169,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,5,4,0.1154,0.1547,0.0393,0.0052,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,8,4,0.1602,0.1691,0.0089,0.0269,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,16,4,0.2431,0.0445,-0.1986,0.0441,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,2,5,0.0036,0.1084,0.1047,-0.022,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,3,5,0.1158,0.1075,-0.0083,0.0378,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,5,5,0.1156,0.2079,0.0923,-0.0109,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,8,5,0.1286,0.1503,0.0216,-0.0202,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,premise,28,16,5,0.2435,0.0001,-0.2434,0.0229,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,2,0,-0.0832,-0.0832,0.0,0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,3,0,-0.0832,-0.0832,0.0,0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,5,0,-0.0832,-0.0586,0.0246,0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,8,0,-0.0832,-0.0694,0.0138,0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,16,0,-0.0832,-0.0694,0.0138,-0.0078,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,2,1,-0.0716,-0.0716,0.0,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,3,1,-0.0716,-0.0485,0.0231,-0.0012,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,5,1,-0.0716,-0.0716,0.0,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,8,1,-0.0716,-0.0716,0.0,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,16,1,-0.0716,-0.0559,0.0157,-0.0142,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,2,2,-0.0718,-0.05,0.0218,0.0401,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,3,2,-0.0718,-0.05,0.0218,0.0265,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,5,2,-0.0718,-0.0718,0.0,0.0401,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,8,2,-0.0718,-0.0718,0.0,0.0401,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,16,2,-0.0718,-0.05,0.0218,0.0265,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,2,3,-0.0934,-0.0661,0.0273,0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,3,3,-0.0934,-0.0934,0.0,-0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,5,3,-0.0934,-0.0661,0.0273,0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,8,3,-0.0934,-0.074,0.0194,-0.0057,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,16,3,-0.0934,-0.0661,0.0273,0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,2,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,3,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,5,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,8,4,-0.0742,-0.0532,0.0209,-0.0094,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,16,4,-0.0742,-0.0742,0.0,-0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,2,5,-0.0689,-0.0441,0.0248,0.0221,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,3,5,-0.0689,-0.0689,0.0,0.0199,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,5,5,-0.0689,-0.0475,0.0214,0.0199,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,8,5,-0.0689,-0.0441,0.0248,0.01,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,0,16,5,-0.0689,-0.0689,0.0,0.01,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,2,0,0.0624,0.0913,0.0289,0.0383,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,3,0,0.0237,0.1206,0.0968,-0.062,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,5,0,0.062,0.2131,0.1511,-0.025,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,8,0,0.1256,0.184,0.0584,-0.08,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,16,0,0.2318,0.1868,-0.045,-0.0685,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,2,1,0.011,0.0691,0.0582,-0.0641,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,3,1,0.0572,0.1433,0.0861,-0.0313,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,5,1,0.0477,0.1765,0.1287,-0.0055,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,8,1,0.122,0.1741,0.0521,0.0199,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,16,1,0.1857,0.1602,-0.0255,-0.061,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,2,2,0.0001,0.032,0.032,0.0065,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,3,2,-0.0274,0.0759,0.1033,-0.0151,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,5,2,0.0663,0.1578,0.0915,-0.0341,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,8,2,0.0836,0.2038,0.1201,-0.0108,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,16,2,0.2092,0.2654,0.0562,-0.0569,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,2,3,0.0295,0.0787,0.0492,-0.017,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,3,3,0.026,0.1062,0.0802,-0.0106,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,5,3,0.061,0.1193,0.0583,-0.0005,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,8,3,0.0776,0.2068,0.1292,-0.0369,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,16,3,0.1726,0.2001,0.0275,0.0225,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,2,4,0.0087,0.0473,0.0386,0.0071,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,3,4,0.0298,0.1411,0.1113,-0.0267,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,5,4,0.0275,0.16,0.1325,-0.0593,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,8,4,0.1062,0.0834,-0.0228,-0.0126,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,16,4,0.1933,0.1697,-0.0236,-0.0327,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,2,5,0.0307,0.1022,0.0715,-0.0378,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,3,5,0.0446,0.1406,0.096,-0.0278,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,5,5,0.0602,0.1636,0.1034,0.0053,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,8,5,0.148,0.1479,-0.0001,0.0004,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,4,16,5,0.1811,0.0591,-0.122,-0.054,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,2,0,0.0188,0.1384,0.1197,-0.0123,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,3,0,0.0565,0.1871,0.1307,-0.0269,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,5,0,0.0707,0.254,0.1833,-0.0443,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,8,0,0.162,0.2901,0.1281,-0.0833,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,16,0,0.2866,0.2065,-0.0801,-0.0229,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,2,1,0.0094,0.0343,0.0249,0.0058,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,3,1,0.0515,0.0855,0.034,-0.0234,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,5,1,0.0649,0.1775,0.1126,-0.0218,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,8,1,0.1208,0.2181,0.0973,0.0125,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,16,1,0.2473,0.3385,0.0912,0.0088,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,2,2,0.0358,0.0828,0.047,0.0368,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,3,2,0.0272,0.1592,0.132,-0.0141,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,5,2,0.07,0.1772,0.1072,-0.0384,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,8,2,0.0803,0.2507,0.1704,-0.0189,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,16,2,0.2408,0.3127,0.0719,-0.0254,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,2,3,0.0359,0.0874,0.0516,-0.0342,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,3,3,0.0557,0.1741,0.1184,-0.0123,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,5,3,0.0229,0.2272,0.2042,0.0249,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,8,3,0.0846,0.2573,0.1728,-0.0498,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,16,3,0.2163,0.3084,0.0921,-0.0405,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,2,4,0.0421,0.1004,0.0583,-0.0008,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,3,4,0.0711,0.1976,0.1266,-0.0416,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,5,4,0.1042,0.2712,0.167,0.0364,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,8,4,0.1446,0.1827,0.0381,0.0119,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,16,4,0.243,0.3043,0.0613,-0.0294,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,2,5,0.0082,0.0876,0.0794,-0.0021,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,3,5,0.0375,0.1374,0.1,0.0258,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,5,5,0.0656,0.2611,0.1955,-0.0059,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,8,5,0.0997,0.2782,0.1786,-0.0374,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,8,16,5,0.2139,0.2771,0.0632,-0.006,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,2,0,0.0213,0.0635,0.0423,0.0076,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,3,0,0.0746,0.1929,0.1183,-0.063,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,5,0,0.0807,0.2493,0.1686,-0.0546,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,8,0,0.1016,0.1511,0.0495,-0.0168,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,16,0,0.2637,0.2567,-0.0071,-0.0574,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,2,1,0.0027,0.0347,0.0319,-0.0056,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,3,1,0.0032,0.0887,0.0855,0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,5,1,0.0299,0.2044,0.1745,-0.0119,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,8,1,0.097,0.1717,0.0747,-0.0147,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,16,1,0.215,0.2022,-0.0128,-0.0199,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,2,2,0.0009,0.0602,0.0593,0.0125,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,3,2,0.0555,0.1426,0.0871,-0.006,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,5,2,0.1079,0.2218,0.1139,0.031,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,8,2,0.1059,0.0812,-0.0247,0.0156,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,16,2,0.1695,0.1849,0.0154,0.0008,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,2,3,0.0234,0.0647,0.0413,-0.0038,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,3,3,0.0651,0.114,0.0489,-0.0607,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,5,3,0.1097,0.1825,0.0728,0.0052,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,8,3,0.1151,0.22,0.1048,-0.0347,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,16,3,0.1646,0.2656,0.101,-0.0023,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,2,4,0.0673,0.0824,0.015,-0.0153,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,3,4,0.088,0.1789,0.0908,-0.0122,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,5,4,0.1077,0.2561,0.1484,-0.0309,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,8,4,0.0961,0.2728,0.1767,0.0093,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,16,4,0.2328,0.2567,0.0239,-0.0388,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,2,5,0.0274,0.0635,0.036,0.0247,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,3,5,0.0461,0.1438,0.0976,-0.017,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,5,5,0.0473,0.2489,0.2016,-0.0209,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,8,5,0.1199,0.2656,0.1458,-0.0394,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,12,16,5,0.1894,0.1281,-0.0612,-0.0415,42,18
