model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,16,4,0.293,0.1305,-0.1625,-0.0092,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,2,5,0.0707,0.0994,0.0288,-0.0404,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,3,5,0.043,0.1718,0.1288,-0.0197,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,5,5,0.0664,0.2479,0.1815,-0.063,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,8,5,0.1819,0.2293,0.0474,-0.0085,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,16,5,0.2787,0.0689,-0.2098,0.0907,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,2,0,0.0717,0.0649,-0.0068,0.0026,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,3,0,0.0613,0.0748,0.0135,0.0164,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,5,0,0.0489,0.1849,0.136,-0.0261,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,8,0,0.13,0.0746,-0.0555,-0.0655,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,16,0,0.2144,0.0922,-0.1222,-0.0268,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,2,1,0.0198,0.0675,0.0477,0.0075,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,3,1,0.0275,0.1552,0.1276,0.0336,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,5,1,0.0485,0.1656,0.1171,0.009,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,8,1,0.0806,0.2195,0.1389,0.0403,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,16,1,0.2239,0.0356,-0.1883,-0.0365,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,2,2,0.0202,0.0503,0.0301,0.0304,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,3,2,0.0792,0.1266,0.0473,-0.0117,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,5,2,0.0867,0.1359,0.0492,-0.0491,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,8,2,0.1449,0.1863,0.0414,-0.03,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,16,2,0.2295,0.1082,-0.1212,-0.0591,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,2,3,0.0403,0.0369,-0.0034,0.0097,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,3,3,0.0166,0.1104,0.0938,-0.0272,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,5,3,0.0848,0.2332,0.1485,-0.0383,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,8,3,0.1282,0.1414,0.0132,-0.0456,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,16,3,0.2028,0.0366,-0.1662,-0.0297,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,2,4,0.0171,0.0575,0.0404,-0.0016,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,3,4,0.0315,0.1298,0.0983,-0.0194,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,5,4,0.0756,0.146,0.0704,-0.0095,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,8,4,0.1022,0.1687,0.0664,-0.0167,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,16,4,0.2167,0.2205,0.0039,0.0147,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,2,5,0.0254,0.0634,0.038,0.0446,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,3,5,0.038,0.1042,0.0662,-0.03,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,5,5,0.0381,0.2185,0.1804,-0.0052,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,8,5,0.1387,0.1834,0.0447,0.0112,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,24,16,5,0.1984,0.0322,-0.1662,0.0342,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,2,0,0.0383,0.0638,0.0255,-0.0112,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,3,0,0.0453,0.1706,0.1253,-0.0276,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,5,0,0.0966,0.1233,0.0266,-0.0365,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,8,0,0.1079,0.136,0.028,-0.0275,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,16,0,0.2083,0.0387,-0.1696,0.0162,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,2,1,0.0329,0.0358,0.0029,-0.0209,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,3,1,0.0682,0.085,0.0168,0.0278,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,5,1,0.0735,0.207,0.1336,0.0327,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,8,1,0.0787,0.0847,0.0059,-0.0071,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,16,1,0.2075,0.0028,-0.2048,-0.0136,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,2,2,0.0534,0.0697,0.0164,-0.0204,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,3,2,0.0572,0.1469,0.0897,-0.0156,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,5,2,0.0251,0.1764,0.1513,0.0039,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,8,2,0.1158,0.1371,0.0213,0.0088,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,16,2,0.1814,-0.0822,-0.2636,0.0098,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,2,3,0.0141,0.0658,0.0516,-0.0072,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,3,3,0.0201,0.1085,0.0884,0.006,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,5,3,0.0664,0.1368,0.0704,-0.0476,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,8,3,0.1109,0.2189,0.1081,-0.0158,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,16,3,0.2165,0.0978,-0.1187,0.0055,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,2,4,0.0556,0.1395,0.0839,-0.03,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,3,4,-0.0064,0.171,0.1774,0.0099,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,5,4,-0.0059,0.1794,0.1853,-0.0331,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,8,4,0.0938,0.0727,-0.0211,-0.0432,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,16,4,0.1947,-0.014,-0.2087,0.0193,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,2,5,0.0318,0.1415,0.1097,-0.0086,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,3,5,0.0108,0.1311,0.1204,0.0131,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,5,5,0.0554,0.1394,0.084,0.0115,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,8,5,0.0813,0.1385,0.0572,-0.0159,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,28,16,5,0.2122,0.0526,-0.1596,0.0435,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,2,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,3,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,5,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,8,0,-0.0315,-0.0277,0.0038,-0.0171,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,16,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,2,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,3,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,5,1,-0.0541,-0.0424,0.0116,0.0019,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,8,1,-0.0541,-0.0424,0.0116,0.0019,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,16,1,-0.0541,-0.0578,-0.0037,0.0127,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,2,2,-0.0738,-0.0714,0.0023,-0.0347,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,3,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,5,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,8,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,16,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,2,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,3,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,5,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,8,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,16,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,2,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,3,4,-0.0585,-0.0585,0.0,0.0156,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,5,4,-0.0585,-0.0585,0.0,0.0156,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,8,4,-0.0585,-0.0566,0.0019,0.0156,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,16,4,-0.0585,-0.0566,0.0019,0.0156,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,2,5,-0.082,-0.0658,0.0162,0.0059,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,3,5,-0.082,-0.0658,0.0162,0.0059,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,5,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,8,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,0,16,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,2,0,-0.0082,0.063,0.0713,-0.0164,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,3,0,0.0456,0.1554,0.1098,-0.0286,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,5,0,0.0978,0.1886,0.0908,-0.0147,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,8,0,0.1682,0.2263,0.0581,-0.0208,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,16,0,0.2262,0.1882,-0.038,-0.0776,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,2,1,0.073,0.1709,0.0978,-0.0021,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,3,1,0.1088,0.1992,0.0904,-0.038,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,5,1,0.193,0.232,0.039,0.0041,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,8,1,0.1786,0.2571,0.0785,-0.0171,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,16,1,0.2478,0.1914,-0.0564,-0.0247,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,2,2,0.0467,0.1219,0.0753,-0.0363,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,3,2,0.0576,0.1855,0.1279,-0.0554,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,5,2,0.0767,0.197,0.1203,0.0061,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,8,2,0.1669,0.2448,0.0779,-0.0492,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,16,2,0.2217,0.1642,-0.0576,-0.0078,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,2,3,0.0738,0.1058,0.032,-0.0499,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,3,3,0.0648,0.203,0.1382,-0.0583,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,5,3,0.1012,0.2106,0.1093,-0.0051,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,8,3,0.1876,0.2774,0.0899,-0.0197,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,16,3,0.2272,0.2429,0.0157,0.0077,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,2,4,0.0239,0.1146,0.0907,-0.0157,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,3,4,0.0718,0.1658,0.094,-0.0222,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,5,4,0.1121,0.2371,0.125,0.0188,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,8,4,0.1572,0.2574,0.1002,0.0234,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,16,4,0.2146,0.2761,0.0615,-0.0242,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,2,5,0.0491,0.1219,0.0727,-0.0016,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,3,5,0.0307,0.1443,0.1137,0.0054,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,5,5,0.0857,0.1719,0.0861,-0.0069,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,8,5,0.152,0.2581,0.1061,-0.0231,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,4,16,5,0.1988,0.1773,-0.0215,-0.0158,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,2,0,0.0601,0.1225,0.0624,0.0284,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,3,0,0.1086,0.2416,0.133,-0.0376,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,5,0,0.1229,0.2474,0.1245,-0.0347,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,8,0,0.212,0.338,0.1261,-0.0352,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,16,0,0.2933,0.28,-0.0133,-0.0395,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,2,1,0.0568,0.1682,0.1115,-0.0275,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,3,1,0.0674,0.1923,0.1249,-0.0362,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,5,1,0.1239,0.2872,0.1633,-0.0351,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,8,1,0.2017,0.3455,0.1438,-0.0267,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,16,1,0.2999,0.2658,-0.0341,-0.0137,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,2,2,0.0731,0.1186,0.0455,-0.0356,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,3,2,0.0488,0.2326,0.1838,0.0102,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,5,2,0.1348,0.2775,0.1428,-0.0463,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,8,2,0.2359,0.2948,0.0589,-0.0032,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,16,2,0.2925,0.4289,0.1364,-0.0177,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,2,3,0.0883,0.1911,0.1028,-0.0106,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,3,3,0.0819,0.2477,0.1657,-0.0804,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,5,3,0.1918,0.2951,0.1033,-0.0164,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,8,3,0.1897,0.3383,0.1486,0.0024,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,16,3,0.2882,0.4168,0.1286,-0.0641,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,2,4,0.06,0.1567,0.0967,-0.0086,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,3,4,0.1061,0.2323,0.1262,0.0405,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,5,4,0.1551,0.2631,0.1081,0.017,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,8,4,0.2199,0.3603,0.1404,0.0036,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,16,4,0.2433,0.3603,0.1171,-0.0054,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,2,5,0.0635,0.124,0.0605,-0.0166,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,3,5,0.0709,0.221,0.1501,-0.0003,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,5,5,0.1082,0.263,0.1548,-0.0359,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,8,5,0.1704,0.2821,0.1118,0.0241,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,8,16,5,0.2662,0.3369,0.0707,0.0407,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,2,0,0.0487,0.1294,0.0808,-0.0139,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,3,0,0.043,0.221,0.178,-0.0228,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,5,0,0.1116,0.2403,0.1286,-0.0484,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,8,0,0.1551,0.3357,0.1807,-0.0824,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,16,0,0.2543,0.4232,0.1689,-0.0807,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,2,1,0.0184,0.0695,0.0511,0.0345,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,3,1,0.0409,0.1938,0.1529,-0.0268,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,5,1,0.1792,0.2727,0.0935,-0.0039,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,8,1,0.1507,0.339,0.1883,-0.0148,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,16,1,0.2687,0.3439,0.0751,0.0209,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,2,2,0.0411,0.1153,0.0742,-0.0021,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,3,2,0.0632,0.2205,0.1574,-0.0448,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,5,2,0.1044,0.2838,0.1794,0.0021,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,8,2,0.2454,0.2909,0.0454,-0.0086,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,16,2,0.2936,0.201,-0.0926,-0.0381,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,2,3,0.001,0.0943,0.0934,-0.0127,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,3,3,0.0923,0.2433,0.151,-0.0507,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,5,3,0.1285,0.2727,0.1442,-0.0358,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,8,3,0.1809,0.2662,0.0854,-0.0084,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,16,3,0.2541,0.3942,0.1401,-0.063,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,2,4,0.0238,0.1364,0.1126,0.0013,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,3,4,0.046,0.169,0.123,0.0161,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,5,4,0.1237,0.2861,0.1624,-0.0307,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,8,4,0.1583,0.331,0.1727,-0.0412,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,16,4,0.2628,0.3785,0.1157,-0.0198,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,2,5,0.0346,0.1248,0.0902,-0.017,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,3,5,0.0379,0.2175,0.1796,0.0375,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,5,5,0.1093,0.261,0.1517,0.0329,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,8,5,0.1184,0.3398,0.2214,0.0212,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,12,16,5,0.3171,0.2523,-0.0648,0.0279,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,2,0,0.0385,0.1161,0.0776,0.0156,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,3,0,0.1087,0.2185,0.1098,-0.0318,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,5,0,0.1245,0.275,0.1505,-0.0355,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,8,0,0.2041,0.3345,0.1305,-0.0675,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,16,0,0.2804,0.327,0.0466,-0.0172,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,2,1,0.0117,0.1282,0.1164,-0.057,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,3,1,0.0804,0.2015,0.121,0.0142,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,5,1,0.1051,0.3093,0.2042,-0.0019,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,8,1,0.1654,0.3523,0.1869,0.0184,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,16,1,0.2852,0.4114,0.1262,-0.0161,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,2,2,-0.0023,0.1287,0.131,0.0152,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,3,2,0.051,0.1883,0.1373,-0.0115,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,5,2,0.1041,0.28,0.1758,0.0265,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,8,2,0.177,0.2909,0.1138,0.0066,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,16,2,0.2565,0.3438,0.0872,-0.0276,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,2,3,0.1277,0.1364,0.0087,-0.0299,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,3,3,0.0746,0.1989,0.1243,-0.027,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,5,3,0.1298,0.2834,0.1535,-0.0129,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,8,3,0.162,0.2629,0.101,-0.0095,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,16,3,0.3008,0.37,0.0692,-0.0141,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,2,4,0.0489,0.0374,-0.0115,-0.0024,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,3,4,0.0618,0.2157,0.1539,0.0145,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,5,4,0.0799,0.2338,0.1538,0.0261,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,8,4,0.1608,0.3375,0.1767,-0.0088,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,16,4,0.2473,0.3818,0.1346,-0.001,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,2,5,0.0611,0.1128,0.0517,0.0034,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,3,5,0.0666,0.1835,0.1169,0.0102,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,5,5,0.1162,0.2452,0.129,0.0133,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,8,5,0.1493,0.3373,0.188,0.0088,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,16,16,5,0.2595,0.3468,0.0873,0.0148,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,2,0,0.0602,0.0944,0.0342,-0.0245,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,3,0,0.053,0.1578,0.1048,-0.057,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,5,0,0.1369,0.1896,0.0527,-0.0494,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,8,0,0.1653,0.2875,0.1222,-0.0603,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,16,0,0.2647,0.3705,0.1058,-0.0416,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,2,1,0.0275,0.0643,0.0368,0.0164,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,premise,20,3,1,0.0108,0.1699,0.1591,0.0373,42,18
