model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,2,3,0.0049,0.051,0.0461,-0.0431,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,3,3,0.023,0.2028,0.1798,-0.0284,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,5,3,0.0875,0.2672,0.1797,-0.0603,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,8,3,0.1479,0.2265,0.0786,-0.0369,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,16,3,0.2352,0.2926,0.0574,-0.0354,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,2,4,-0.0148,0.0711,0.0859,-0.0278,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,3,4,0.0264,0.1458,0.1194,-0.0082,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,5,4,0.0632,0.2279,0.1646,0.0047,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,8,4,0.1011,0.2367,0.1356,0.0319,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,16,4,0.247,0.1811,-0.0659,0.0188,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,2,5,-0.0207,0.0986,0.1193,-0.0033,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,3,5,0.0596,0.1954,0.1358,0.0029,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,5,5,0.013,0.2475,0.2344,0.0215,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,8,5,0.1497,0.2425,0.0928,0.0062,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,8,16,5,0.2243,0.17,-0.0543,0.0113,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,2,0,0.0037,0.1292,0.1255,-0.013,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,3,0,0.0523,0.2266,0.1742,-0.0411,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,5,0,0.1007,0.304,0.2033,-0.0755,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,8,0,0.1093,0.2628,0.1535,-0.0504,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,16,0,0.2701,0.3869,0.1168,-0.0454,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,2,1,0.0173,0.169,0.1518,0.0378,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,3,1,0.0589,0.1912,0.1323,0.0325,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,5,1,0.0954,0.2465,0.1511,0.026,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,8,1,0.1651,0.2379,0.0728,-0.0032,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,16,1,0.2613,0.2185,-0.0428,0.047,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,2,2,-0.0238,0.0821,0.1059,-0.0041,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,3,2,-0.0005,0.1849,0.1854,-0.0113,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,5,2,0.0397,0.2688,0.229,-0.0178,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,8,2,0.1444,0.2023,0.0579,-0.0264,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,16,2,0.2887,0.3949,0.1062,-0.0183,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,2,3,-0.0041,0.1133,0.1174,-0.0251,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,3,3,0.0357,0.1879,0.1521,-0.0144,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,5,3,0.0807,0.2753,0.1946,-0.0475,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,8,3,0.1597,0.2934,0.1337,-0.0627,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,16,3,0.3044,0.3117,0.0073,-0.0215,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,2,4,0.0122,0.1401,0.1279,0.025,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,3,4,0.0335,0.1625,0.1291,-0.026,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,5,4,0.0648,0.269,0.2042,0.0209,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,8,4,0.1436,0.2929,0.1493,-0.0131,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,16,4,0.3186,0.295,-0.0236,-0.021,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,2,5,0.0159,0.0976,0.0817,-0.0097,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,3,5,0.0358,0.1713,0.1355,-0.0268,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,5,5,0.0415,0.3025,0.261,-0.0123,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,8,5,0.1019,0.3248,0.2229,-0.0189,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,12,16,5,0.242,0.1555,-0.0865,-0.0295,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,2,0,-0.0073,0.1035,0.1108,0.0177,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,3,0,0.0197,0.1803,0.1607,-0.0086,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,5,0,0.0434,0.2804,0.237,-0.0126,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,8,0,0.1121,0.2833,0.1712,0.0059,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,16,0,0.2719,0.1164,-0.1554,0.0102,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,2,1,0.0009,0.0863,0.0854,-0.0248,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,3,1,0.023,0.2159,0.1929,-0.0254,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,5,1,0.1,0.2597,0.1597,-0.0139,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,8,1,0.0966,0.199,0.1025,-0.0016,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,16,1,0.2515,0.29,0.0385,0.034,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,2,2,0.0053,0.1328,0.1275,0.003,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,3,2,0.0198,0.1727,0.1529,-0.0171,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,5,2,0.0269,0.2629,0.236,-0.0382,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,8,2,0.1093,0.2842,0.1749,-0.0018,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,16,2,0.2663,0.212,-0.0543,-0.0221,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,2,3,0.0342,0.1045,0.0703,-0.0697,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,3,3,0.1012,0.2267,0.1256,-0.0366,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,5,3,0.114,0.3054,0.1914,-0.0412,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,8,3,0.1717,0.3051,0.1333,-0.0328,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,16,3,0.2823,0.2955,0.0132,-0.0563,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,2,4,0.0123,0.092,0.0798,0.0356,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,3,4,0.0407,0.1679,0.1271,0.0048,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,5,4,0.0345,0.2852,0.2507,0.0002,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,8,4,0.1397,0.1546,0.0149,0.0029,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,16,4,0.3111,0.153,-0.1581,-0.0266,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,2,5,0.0095,0.083,0.0735,0.013,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,3,5,0.038,0.1983,0.1603,-0.0139,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,5,5,0.0625,0.2271,0.1646,-0.0225,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,8,5,0.1391,0.1112,-0.0279,-0.0164,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,16,16,5,0.2834,0.3211,0.0377,-0.034,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,2,0,0.0039,0.0575,0.0537,-0.0076,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,3,0,0.0377,0.2189,0.1812,-0.0206,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,5,0,0.1175,0.2739,0.1564,-0.0586,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,8,0,0.0922,0.2677,0.1756,-0.0801,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,16,0,0.2751,0.2481,-0.027,-0.0271,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,2,1,0.0178,0.1019,0.0841,-0.0078,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,3,1,0.0171,0.1842,0.1671,-0.0432,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,5,1,0.0869,0.2946,0.2076,-0.0074,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,8,1,0.1363,0.2996,0.1632,-0.0162,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,16,1,0.2927,0.335,0.0423,0.0102,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,2,2,0.0357,0.1089,0.0732,0.0123,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,3,2,0.0467,0.2031,0.1564,0.0085,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,5,2,0.0516,0.2943,0.2427,-0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,8,2,0.1342,0.2667,0.1326,0.019,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,16,2,0.2934,0.3509,0.0575,-0.0212,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,2,3,0.015,0.0418,0.0269,-0.0207,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,3,3,0.0565,0.1496,0.0932,-0.0181,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,5,3,0.0804,0.2948,0.2144,-0.009,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,8,3,0.1019,0.3343,0.2324,-0.0201,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,16,3,0.2357,0.3392,0.1036,-0.0201,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,2,4,0.0313,0.0749,0.0436,-0.0052,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,3,4,0.0558,0.1978,0.1421,0.0185,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,5,4,0.0485,0.3087,0.2602,0.0111,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,8,4,0.1023,0.3039,0.2016,-0.0107,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,16,4,0.2902,0.2955,0.0053,-0.0258,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,2,5,0.0745,0.0583,-0.0162,-0.0074,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,3,5,0.044,0.1876,0.1436,-0.0607,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,5,5,0.058,0.3018,0.2438,-0.037,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,8,5,0.1171,0.3535,0.2364,0.0139,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,20,16,5,0.2753,0.4066,0.1312,-0.0339,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,2,0,0.0199,0.042,0.0221,0.0231,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,3,0,0.0157,0.1048,0.089,0.0035,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,5,0,0.0471,0.228,0.1809,-0.0093,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,8,0,0.1192,0.2637,0.1446,-0.0181,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,16,0,0.2421,0.1864,-0.0557,-0.0018,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,2,1,0.0358,0.0785,0.0427,-0.0446,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,3,1,0.0943,0.2276,0.1333,-0.0335,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,5,1,0.0811,0.272,0.1909,-0.0198,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,8,1,0.1485,0.3023,0.1538,0.0004,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,16,1,0.2919,0.3437,0.0519,-0.019,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,2,2,-0.0135,0.1174,0.1309,-0.0074,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,3,2,0.0329,0.1626,0.1297,0.0212,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,5,2,0.115,0.2591,0.1441,-0.0193,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,8,2,0.1065,0.3711,0.2646,-0.0212,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,16,2,0.3126,0.3601,0.0475,0.0098,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,2,3,0.0498,0.0516,0.0018,-0.0307,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,3,3,0.0567,0.1344,0.0777,0.0062,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,5,3,0.082,0.2873,0.2052,-0.0532,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,8,3,0.1219,0.2886,0.1666,-0.0111,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,16,3,0.2569,0.3376,0.0807,-0.0257,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,2,4,0.0348,0.0989,0.0642,0.0659,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,3,4,0.0395,0.1438,0.1043,0.0222,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,5,4,0.0762,0.2689,0.1927,0.0005,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,8,4,0.1108,0.2726,0.1619,-0.0297,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,16,4,0.2966,0.3417,0.0452,-0.0154,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,2,5,0.0509,0.0781,0.0272,-0.0324,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,3,5,0.0245,0.2316,0.207,-0.0174,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,5,5,0.0891,0.306,0.2169,-0.0325,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,8,5,0.1259,0.2954,0.1695,-0.0135,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,24,16,5,0.2535,0.383,0.1295,-0.0513,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,2,0,0.05,0.0988,0.0488,-0.0193,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,3,0,0.072,0.1316,0.0596,-0.0441,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,5,0,0.045,0.3063,0.2613,-0.0144,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,8,0,0.1541,0.2786,0.1245,-0.0105,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,16,0,0.2857,0.2708,-0.0149,0.0111,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,2,1,0.0353,0.1066,0.0712,-0.0025,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,3,1,0.0745,0.1744,0.0999,-0.0202,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,5,1,0.1246,0.3366,0.212,0.0049,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,8,1,0.1588,0.3753,0.2165,-0.0103,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,16,1,0.2895,0.3084,0.019,0.026,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,2,2,0.1004,0.0554,-0.045,0.0561,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,3,2,0.0367,0.1758,0.1391,-0.028,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,5,2,0.0813,0.3257,0.2443,-0.0156,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,8,2,0.1676,0.38,0.2124,0.0063,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,16,2,0.2705,0.1451,-0.1254,0.0034,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,2,3,0.0518,0.1376,0.0858,-0.0352,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,3,3,0.0485,0.2039,0.1553,-0.0295,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,5,3,0.086,0.2808,0.1948,-0.0478,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,8,3,0.1622,0.2772,0.1149,-0.0064,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,16,3,0.252,0.3826,0.1306,0.013,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,2,4,0.0247,0.057,0.0323,-0.0192,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,3,4,0.0156,0.1867,0.1711,0.0112,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,5,4,0.1655,0.2661,0.1005,-0.0067,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,8,4,0.1791,0.2018,0.0227,-0.0011,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,16,4,0.2944,0.2893,-0.0052,-0.0044,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,2,5,0.0743,0.1363,0.0619,0.0354,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,3,5,0.0521,0.1786,0.1266,-0.0273,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,5,5,0.1056,0.3493,0.2436,-0.0065,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,8,5,0.1882,0.3796,0.1914,-0.0831,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,28,16,5,0.3032,0.3083,0.0052,-0.0319,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,2,0,0.0259,0.0908,0.0649,-0.0434,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,3,0,0.043,0.2063,0.1634,-0.0641,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,5,0,0.1088,0.3128,0.2039,-0.0492,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,8,0,0.1064,0.2259,0.1195,-0.0051,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,16,0,0.232,0.3703,0.1383,-0.0416,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,2,1,0.0575,0.1036,0.046,0.0231,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,3,1,0.0293,0.1829,0.1537,-0.0148,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,5,1,0.0798,0.2436,0.1638,0.0015,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,8,1,0.1797,0.3095,0.1297,0.0029,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,16,1,0.2928,0.3378,0.0451,0.0015,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,2,2,0.0346,0.0787,0.0441,0.0396,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,3,2,0.0472,0.1936,0.1464,0.0261,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,5,2,0.127,0.2497,0.1227,-0.0028,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,8,2,0.1677,0.2628,0.0951,0.0193,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,16,2,0.2991,0.2201,-0.0789,-0.0183,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,2,3,0.0441,0.0645,0.0204,0.0049,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,3,3,0.0315,0.1762,0.1446,0.016,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,5,3,0.0922,0.2384,0.1462,-0.0063,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,8,3,0.1442,0.2916,0.1474,-0.0384,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,16,3,0.2544,0.3428,0.0884,-0.0008,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,2,4,0.048,0.132,0.084,0.0548,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,3,4,0.0838,0.2019,0.118,0.0301,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,5,4,0.0781,0.269,0.191,0.0016,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,8,4,0.1473,0.3109,0.1636,0.0087,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,16,4,0.2668,0.278,0.0112,0.0106,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,2,5,0.0458,0.0865,0.0407,-0.0245,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,3,5,0.0742,0.1597,0.0855,-0.0314,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,5,5,0.0895,0.2515,0.162,-0.0702,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,8,5,0.1164,0.2913,0.1749,-0.0943,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,32,16,5,0.2456,0.1267,-0.1189,-0.011,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,2,0,0.0961,0.1011,0.0049,0.0471,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,3,0,0.0524,0.1855,0.1331,-0.0316,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,5,0,0.07,0.2887,0.2187,-0.0295,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,8,0,0.1249,0.141,0.0161,-0.0354,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,16,0,0.2617,0.2041,-0.0576,-0.0033,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,2,1,0.0543,0.0896,0.0354,0.0157,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,3,1,0.0441,0.1457,0.1016,-0.0218,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,5,1,0.0824,0.2853,0.2029,-0.0178,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,8,1,0.1447,0.2351,0.0904,0.0019,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,16,1,0.2559,0.2066,-0.0493,0.0241,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,2,2,0.0509,0.1439,0.093,0.0294,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,3,2,0.1328,0.2018,0.069,-0.0121,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,5,2,0.1289,0.2578,0.1289,-0.0063,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,8,2,0.153,0.1486,-0.0044,0.01,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,16,2,0.2524,0.2492,-0.0032,-0.0247,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,2,3,0.0357,0.1015,0.0657,-0.0157,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,3,3,0.0589,0.1531,0.0942,-0.0034,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,5,3,0.0989,0.1983,0.0993,0.0137,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,8,3,0.1109,0.2074,0.0965,-0.0236,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,16,3,0.2941,0.2013,-0.0928,0.0239,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,2,4,0.0157,0.0899,0.0742,0.0156,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,3,4,0.0788,0.1568,0.0781,0.011,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,5,4,0.0834,0.2456,0.1622,0.02,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,8,4,0.1323,0.3179,0.1856,0.0025,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,16,4,0.2485,0.2266,-0.0218,0.0112,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,2,5,0.1337,0.1644,0.0307,-0.0104,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,3,5,0.1198,0.2374,0.1177,0.0275,42,18
Qwen/Qwen2.5-14B,fictional_b2,fictional,2,premise,36,5,5,0.1101,0.2838,0.1738,-0.06,42,18
